Wall time,Step,Value
1682942600.5104783,1,-81.8145523071289
1682942600.6585002,2,-84.26559448242188
1682942600.7108443,3,-83.3532485961914
1682942600.7457263,4,-81.4878158569336
1682942600.7841206,5,-78.4552001953125
1682942600.8209975,6,-79.213623046875
1682942601.0936341,7,-98.70783996582031
1682942601.550182,8,-142.7213897705078
1682942601.977819,9,-649.81103515625
1682942602.4179213,10,-1633.4576416015625
1682942602.85353,11,-472.9838562011719
1682942603.302895,12,-163.0203094482422
1682942603.7570493,13,-250.7680206298828
1682942604.2112243,14,-83.93307495117188
1682942604.6630363,15,-103.3590087890625
1682942605.1031454,16,-49.44580078125
1682942605.5447373,17,-44.04041290283203
1682942605.9634016,18,14.835272789001465
1682942606.4015186,19,30.25265121459961
1682942606.8251648,20,24.075645446777344
1682942607.2567875,21,8.436372756958008
1682942607.6905236,22,-7.116244316101074
1682942608.1136746,23,-89.32401275634766
1682942608.553271,24,-85.62596130371094
1682942609.0043492,25,-61.144493103027344
1682942609.4329782,26,27.27053451538086
1682942609.8526394,27,11.789676666259766
1682942610.2832665,28,45.430503845214844
1682942610.6994483,29,21.07223892211914
1682942611.14111,30,46.93904495239258
1682942611.5607677,31,38.49814224243164
1682942611.9874074,32,37.850040435791016
1682942612.4155514,33,-25.268949508666992
1682942612.8614092,34,51.21834182739258
1682942613.3084812,35,47.612911224365234
1682942613.7311878,36,44.94132995605469
1682942614.1494606,37,51.20597839355469
1682942614.570115,38,52.03097152709961
1682942615.0017443,39,52.45512771606445
1682942615.4179795,40,54.070159912109375
1682942615.8374527,41,54.606292724609375
1682942616.2488966,42,52.960086822509766
1682942616.6666384,43,53.6711311340332
1682942617.0872936,44,53.93510437011719
1682942617.4969835,45,54.41215515136719
1682942617.9116542,46,54.32680130004883
1682942618.3263273,47,53.528743743896484
1682942618.7489843,48,53.32658767700195
1682942619.1831105,49,54.11587142944336
1682942619.6077538,50,53.6561279296875
1682942620.043374,51,54.92720031738281
1682942620.4705248,52,54.0263786315918
1682942620.8963587,53,53.758724212646484
1682942621.3110204,54,54.84453582763672
1682942621.7236881,55,56.1333122253418
1682942622.133361,56,54.637535095214844
1682942622.5619857,57,54.1911506652832
1682942622.978148,58,54.19385528564453
1682942623.3898132,59,53.00963592529297
1682942623.7925062,60,53.9117431640625
1682942624.2061696,61,55.8251953125
1682942624.6138573,62,55.37896728515625
1682942625.0444653,63,55.42024230957031
1682942625.4692268,64,54.26337432861328
1682942625.8918698,65,53.52534484863281
1682942626.304548,66,54.34748077392578
1682942626.7172236,67,56.26875686645508
1682942627.137891,68,55.05648422241211
1682942627.5435922,69,55.19767761230469
1682942627.9727414,70,55.90598678588867
1682942628.386418,71,55.462894439697266
1682942628.7981043,72,54.78425216674805
1682942629.2416975,73,54.7057991027832
1682942629.663352,74,54.40599822998047
1682942630.1086295,75,54.79716110229492
1682942630.5746675,76,54.4232063293457
1682942631.102049,77,53.473812103271484
1682942631.5306873,78,54.76360321044922
1682942631.9423645,79,55.16561508178711
1682942632.373146,80,54.03834915161133
1682942632.806933,81,54.729530334472656
1682942633.217611,82,53.13930892944336
1682942633.620331,83,56.044158935546875
1682942634.0379903,84,54.0229377746582
1682942634.434716,85,54.38200378417969
1682942634.8473964,86,55.19157409667969
1682942635.2610738,87,54.078590393066406
1682942635.6717606,88,53.60598373413086
1682942636.084442,89,54.4632682800293
1682942636.491654,90,52.31028747558594
1682942636.905328,91,54.73395919799805
1682942637.3080397,92,54.34291458129883
1682942637.71972,93,54.474395751953125
1682942638.1353908,94,54.33684158325195
1682942638.5410926,95,56.33041763305664
1682942638.9517972,96,54.01102066040039
1682942639.3634863,97,54.751136779785156
1682942639.7671905,98,56.375694274902344
1682942640.167904,99,54.484092712402344
1682942640.5696115,100,54.736454010009766
1682942640.9723246,101,55.65803909301758
1682942641.3760307,102,53.599178314208984
1682942641.7737515,103,55.62362289428711
