Wall time,Step,Value
1682942659.818965,174,-4699.060546875
1682942660.153901,175,-3186.21240234375
1682942660.4903204,176,-3948.55859375
1682942660.821756,177,-5261.82861328125
1682942661.1566856,178,-1330.4818115234375
1682942661.4911098,179,-5243.17333984375
1682942661.8265355,180,-4278.259765625
1682942662.1654518,181,-2952.090576171875
1682942662.4988785,182,-2330.556640625
1682942662.8318167,183,-4291.4140625
1682942663.1692257,184,-3076.4072265625
1682942663.5057902,185,-5259.111328125
1682942663.8392155,186,-4567.9599609375
1682942664.1732137,187,-4275.81103515625
1682942664.5111606,188,-3591.50341796875
1682942664.8485756,189,-4781.37060546875
1682942665.1855035,190,-4302.3798828125
1682942665.5209172,191,-2686.114013671875
1682942665.8553452,192,-5683.09130859375
1682942666.195263,193,-3754.97021484375
1682942666.5296848,194,-4407.95654296875
1682942666.8666112,195,-2405.89697265625
1682942667.2090113,196,-350.0013122558594
1682942667.5424414,197,-432.98309326171875
1682942667.8763797,198,-370.8893127441406
1682942668.212797,199,-438.07684326171875
1682942668.5442274,200,-412.5508728027344
1682942668.8781686,201,-392.5369567871094
1682942669.2135844,202,-440.8570861816406
1682942669.547005,203,-402.3256530761719
1682942669.8819401,204,-485.9747009277344
1682942670.2173574,205,-1796.1309814453125
1682942670.5497897,206,-978.2246704101562
1682942670.8887105,207,-1638.014404296875
1682942671.2271183,208,-768.5913696289062
1682942671.5635443,209,-1001.5418701171875
1682942671.9004703,210,-616.445556640625
1682942672.2608187,211,-3632.8525390625
1682942672.6077206,212,-1364.17724609375
1682942672.9630854,213,-1531.86083984375
1682942673.3020058,214,-547.415771484375
1682942673.634437,215,-1484.2801513671875
1682942673.9753587,216,-2069.182861328125
1682942674.3247342,217,-2658.23486328125
1682942674.668129,218,-1780.4215087890625
1682942675.0220087,219,-2872.318603515625
1682942675.3664055,220,-3027.677001953125
1682942675.7033293,221,-3002.00048828125
1682942676.039753,222,-2758.694580078125
1682942676.3786802,223,-2643.10009765625
1682942676.714101,224,-2652.690673828125
1682942677.0555,225,-5238.79345703125
1682942677.3924305,226,-1860.7503662109375
1682942677.7477927,227,-331.2878723144531
1682942678.0919986,228,-1273.5921630859375
1682942678.436381,229,-3303.682861328125
1682942678.7988565,230,-1811.404296875
1682942679.1522176,231,-978.36767578125
1682942679.5000997,232,-1014.5614013671875
1682942679.834511,233,-1680.773681640625
1682942680.176902,234,-1319.2305908203125
1682942680.508834,235,-2298.39111328125
1682942680.8422506,236,-2131.396728515625
1682942681.191366,237,-1950.1434326171875
1682942681.5337608,238,-4541.13720703125
1682942681.8821485,239,-2367.093505859375
1682942682.233035,240,-2042.5174560546875
1682942682.5794234,241,-1108.097900390625
1682942682.9332952,242,-2070.19384765625
1682942683.2817588,243,-3111.761962890625
1682942683.6296558,244,-651.8424072265625
1682942683.9790394,245,-1022.6005859375
1682942684.3279357,246,-2292.83837890625
1682942684.674323,247,-2589.2958984375
1682942685.0262046,248,-571.214599609375
1682942685.376583,249,-455.8379211425781
1682942685.716501,250,-1888.2044677734375
1682942686.056906,251,-1849.286376953125
1682942686.4028091,252,-473.29241943359375
1682942686.751187,253,-454.3514404296875
1682942687.097095,254,-336.4300842285156
1682942687.4494638,255,-330.3467102050781
1682942687.7948575,256,-331.9908142089844
1682942688.1447468,257,-324.947509765625
1682942688.4911373,258,-332.53692626953125
1682942688.840197,259,-324.97882080078125
1682942689.1925557,260,-325.07904052734375
1682942689.5334601,261,-326.6190490722656
1682942689.8868191,262,-345.643798828125
1682942690.267785,263,-324.8284606933594
1682942690.6146889,264,-324.78106689453125
1682942690.9600773,265,-324.5065612792969
1682942691.2965004,266,-324.4862976074219
1682942691.6364179,267,-325.8905029296875
1682942691.9728317,268,-324.7598876953125
1682942692.3177352,269,-324.58026123046875
1682942692.6641192,270,-324.5446472167969
1682942693.0025313,271,-324.67236328125
1682942693.3603938,272,-324.59039306640625
1682942693.7047856,273,-326.01129150390625
1682942694.0447,274,-324.529296875
1682942694.3831081,275,-325.7686767578125
1682942694.7180402,276,-324.9002380371094
1682942695.0574431,277,-324.8287048339844
1682942695.393858,278,-329.22918701171875
1682942695.7267992,279,-324.7661437988281
1682942696.0632176,280,-324.5028076171875
1682942696.4026272,281,-324.6344909667969
1682942696.7385552,282,-324.6578674316406
1682942697.0769722,283,-326.2417297363281
1682942697.4158945,284,-326.1051025390625
1682942697.7523124,285,-325.88043212890625
1682942698.0917203,286,-324.52313232421875
1682942698.4296443,287,-324.5033264160156
1682942698.766066,288,-324.6779479980469
1682942699.1044834,289,-324.6062316894531
1682942699.4414062,290,-325.65264892578125
1682942699.7738426,291,-326.0932312011719
1682942700.109262,292,-324.5214538574219
1682942700.445187,293,-326.7392883300781
1682942700.7806058,294,-326.12725830078125
1682942701.1180172,295,-324.69085693359375
1682942701.4519541,296,-324.5427551269531
1682942701.788369,297,-324.68634033203125
1682942702.1242983,298,-324.5903625488281
1682942702.4597213,299,-324.4947204589844
1682942702.794145,300,-325.1465148925781
1682942703.134064,301,-325.1710510253906
1682942703.4724736,302,-324.5123596191406
1682942703.8148754,303,-324.5734558105469
1682942704.1498144,304,-324.5926208496094
1682942704.4842417,305,-325.2381591796875
1682942704.8146796,306,-324.477294921875
1682942705.1446307,307,-324.5601806640625
1682942705.478058,308,-324.5834655761719
1682942705.813483,309,-325.1705627441406
1682942706.1494098,310,-324.5272216796875
1682942706.4858248,311,-324.5804138183594
1682942706.8192496,312,-324.5678405761719
1682942707.1541889,313,-324.4775390625
1682942707.4985802,314,-324.5563659667969
