Wall time,Step,Value
1688453163.7502487,50057,-628.3951416015625
1688453184.897989,50150,-628.4441528320312
1688453188.5391307,50166,-628.3838500976562
1688453195.369878,50196,-628.3963012695312
1688453211.8030732,50269,-628.425537109375
1688453237.5856445,50383,-628.4601440429688
1688453257.5059187,50471,-628.4232788085938
1688453272.851381,50539,-628.3827514648438
1688453293.4274662,50630,-628.428955078125
1688453293.880815,50632,-628.38427734375
1688453295.2195585,50638,-628.3701782226562
1688453336.373264,50820,-628.43310546875
1688453372.5056398,50980,-628.388671875
1688453380.6296883,51016,-628.3733520507812
1688453407.4750514,51135,-628.4104614257812
1688453428.306895,51228,-628.4154052734375
1688453440.7210803,51283,-628.4302978515625
1688453454.016128,51343,-628.4492797851562
1688453475.0048232,51438,-628.37060546875
1688453544.4908512,51751,-628.3821411132812
1688453554.6261787,51795,-628.3828735351562
1688453555.5354586,51799,-628.3814697265625
1688453557.3561804,51807,-628.4008178710938
1688453591.1964395,51955,-628.377197265625
1688453602.0114605,52002,-628.3775634765625
1688453617.2313285,52068,-628.4068603515625
1688453617.6817346,52070,-628.40869140625
1688453656.3910477,52238,-628.5149536132812
1688453669.1691356,52293,-628.4004516601562
1688453683.345005,52354,-628.3643798828125
1688453691.3332946,52388,-628.4475708007812
1688453719.6681879,52511,-628.4290161132812
1688453723.7843914,52529,-628.3796997070312
1688453750.0956328,52642,-628.4124145507812
1688453759.533875,52683,-628.4373168945312
1688453787.3301773,52803,-628.3746337890625
1688453811.2140777,52907,-628.40625
1688453818.7403057,52940,-628.4020385742188
1688453833.3659518,53004,-628.395263671875
1688453835.6531694,53014,-628.3792724609375
1688453853.7466931,53093,-628.3692016601562
1688453857.210909,53108,-628.4190673828125
1688453865.6371236,53145,-628.3995971679688
1688453924.2712119,53402,-628.4121704101562
1688453926.079933,53410,-628.4147338867188
1688453939.4832537,53469,-628.411865234375
1688453942.661038,53483,-628.4095458984375
1688453980.4944122,53649,-628.3848266601562
1688453993.6880436,53707,-628.401611328125
1688453995.282533,53714,-628.3983154296875
1688453996.206938,53718,-628.4760131835938
1688453997.1153727,53722,-628.3825073242188
1688454029.098751,53863,-628.4525146484375
1688454036.760274,53896,-628.4032592773438
1688454039.3246121,53907,-628.381591796875
1688454077.0492878,54073,-628.4334716796875
1688454080.4478142,54088,-628.4324951171875
1688454085.2118497,54109,-628.405029296875
1688454088.5982873,54124,-628.3517456054688
