Wall time,Step,Value
1688395028.8649583,6575,-4.419916152954102
1688395036.049283,6604,-4.447982311248779
1688395059.9130173,6700,-4.420229434967041
1688395062.9124234,6712,-4.425578594207764
1688395098.6416447,6855,-4.413784980773926
1688395126.411941,6967,-4.431378364562988
1688395163.336686,7115,-4.453829765319824
1688395173.5768447,7156,-4.418365478515625
1688395230.1389642,7383,-4.425633907318115
1688395249.4666924,7461,-4.424489974975586
1688395250.215826,7464,-5.296679496765137
1688395253.957967,7479,-4.416841983795166
1688395262.3055396,7512,-4.779665946960449
1688395331.2934403,7789,-5.3313069343566895
1688395333.7697415,7799,-4.458373546600342
1688395342.4148834,7834,-4.765236854553223
1688395381.7600143,7992,-4.413753986358643
1688395400.3938987,8067,-4.555494785308838
1688395428.7023494,8181,-4.642506122589111
1688395439.0108702,8222,-4.424807071685791
1688395474.1885839,8364,-4.502522945404053
1688395477.6408467,8378,-5.007023811340332
1688395507.797345,8499,-4.450864791870117
1688395510.2935448,8509,-4.9613566398620605
1688395533.4836366,8602,-5.01986837387085
1688395602.316048,8879,-4.752164363861084
1688395614.822982,8929,-4.422975540161133
1688395616.6404436,8936,-4.436328411102295
1688395631.1139445,8994,-4.4099507331848145
1688395697.8920958,9261,-4.5435895919799805
1688395750.2615452,9469,-4.782674312591553
1688395771.7948081,9555,-4.5604681968688965
1688395775.020679,9568,-4.961835861206055
1688395803.472001,9681,-4.979523181915283
1688395808.0180242,9699,-4.991809844970703
1688395844.3095655,9844,-4.889594554901123
1688395860.4254444,9908,-4.750892162322998
1688395953.0957367,10277,-5.623963356018066
1688395954.8612819,10284,-4.9889020919799805
1688395983.902483,10400,-5.322948455810547
1688396003.6765516,10480,-4.850649356842041
1688396014.4059675,10523,-4.82158899307251
1688396035.5331402,10608,-6.088785648345947
1688396072.785715,10758,-4.414632797241211
1688396073.0296078,10759,-4.8670125007629395
1688396078.4848266,10781,-4.426222801208496
1688396095.9221938,10851,-5.773245334625244
1688396108.979718,10903,-4.419486045837402
1688396109.7328668,10906,-4.453371524810791
1688396119.2188604,10944,-5.021256446838379
1688396124.9695487,10967,-4.418197154998779
1688396127.0305002,10975,-4.4499030113220215
1688396138.6367154,11021,-4.8179216384887695
1688396159.3271914,11103,-4.416334629058838
1688396164.1408494,11122,-5.0056471824646
1688396238.934574,11420,-4.417307376861572
1688396252.2603045,11473,-5.352880954742432
1688396257.3448405,11493,-7.026464462280273
1688396265.098323,11524,-4.428302764892578
1688396267.3473165,11533,-4.445897579193115
1688396275.9067788,11567,-4.427834510803223
1688396305.7516346,11686,-4.424753665924072
1688396324.2500768,11760,-4.858951091766357
1688396376.5947018,11970,-4.409764766693115
1688396377.8420763,11975,-4.6358208656311035
1688396418.6707306,12139,-5.658254146575928
1688396425.177858,12165,-4.708437442779541
1688396456.4838657,12291,-4.416259288787842
1688396552.2206933,12672,-4.434452056884766
1688396605.3247283,12878,-4.444015979766846
1688396621.3224044,12940,-4.950433731079102
1688396645.8046956,13035,-4.553694248199463
1688396652.7930794,13062,-4.6613335609436035
1688396658.2997022,13083,-5.59390926361084
1688396661.3589737,13095,-4.827293872833252
1688396665.2317157,13110,-4.717292785644531
1688396739.7219887,13403,-6.27480936050415
1688396765.182539,13505,-4.448617458343506
1688396775.7133977,13547,-4.753556251525879
1688396788.4926577,13598,-5.175119876861572
1688396794.1977148,13621,-4.508974552154541
1688396808.8017614,13680,-4.98381233215332
1688396841.6892447,13811,-5.634286403656006
1688396860.131598,13885,-5.717573165893555
1688396909.091528,14081,-4.984411239624023
1688396944.1647012,14222,-4.99845027923584
1688396962.3745723,14295,-4.433027744293213
1688396968.877673,14321,-4.988700866699219
1688396973.3483424,14339,-4.425943374633789
1688396987.9783015,14398,-4.417916297912598
1688397000.4138398,14448,-4.978959560394287
1688397046.531488,14633,-4.5585713386535645
1688397048.0122378,14639,-8.926701545715332
1688397055.4758666,14669,-6.521383762359619
1688397057.7815459,14678,-5.004512786865234
1688397060.2986739,14688,-5.331662654876709
1688397083.3703656,14780,-4.418953895568848
1688397090.919742,14810,-4.432682991027832
1688397107.0125442,14874,-5.3109002113342285
1688397111.7390656,14893,-4.675222873687744
1688397161.667715,15091,-4.8813581466674805
1688397184.7563787,15181,-4.416354179382324
1688397207.6217468,15267,-4.983469486236572
1688397222.6348228,15325,-4.411584854125977
1688397261.4543846,15474,-5.169771194458008
1688397261.9456434,15476,-8.315108299255371
1688397270.231227,15508,-4.636398792266846
1688397330.9197075,15741,-4.856177806854248
1688397337.0626664,15765,-5.336437702178955
1688397396.2249057,15994,-6.748154640197754
1688397424.6159565,16096,-4.423710346221924
1688397429.9973767,16117,-7.749435901641846
1688397464.3565438,16250,-5.331193447113037
1688397483.1460805,16322,-5.553945064544678
1688397488.792826,16344,-5.229334831237793
1688397505.0588138,16407,-4.775111198425293
1688397530.6562462,16506,-4.9848313331604
1688397579.7820792,16698,-4.430992126464844
1688397608.4322557,16810,-5.354703903198242
1688397620.8548198,16858,-6.393549919128418
1688397631.6046786,16900,-4.827662944793701
1688397674.4609876,17067,-5.320714950561523
1688397682.4124115,17098,-4.826178550720215
1688397718.7689872,17240,-6.3872833251953125
1688397732.4698324,17293,-4.8664703369140625
1688397738.9016378,17318,-4.41499137878418
1688397744.595718,17340,-5.323161602020264
1688397771.365618,17445,-4.422871112823486
1688397796.9136028,17544,-8.424935340881348
1688397800.5563602,17558,-4.872432708740234
1688397808.1372552,17587,-15.78127670288086
1688397810.215002,17595,-4.833032608032227
1688397817.6896167,17624,-7.6633830070495605
1688397902.7713723,17954,-6.521082401275635
1688397919.4721575,18019,-4.423167705535889
1688397931.5206707,18066,-4.880398750305176
1688397982.6472957,18265,-4.414856433868408
1688397996.6516316,18319,-4.432018280029297
1688398030.8887894,18452,-4.7986273765563965
1688398067.4378853,18593,-7.049930572509766
1688398133.068295,18846,-4.592483997344971
1688398162.428628,18959,-5.3190388679504395
1688398202.690338,19117,-4.993431568145752
1688398215.9582794,19170,-4.630882740020752
1688398241.7031143,19272,-4.696964263916016
1688398306.8251615,19532,-5.011216163635254
1688398333.9888134,19641,-10.064282417297363
1688398337.5038302,19655,-4.412948131561279
1688398356.785562,19732,-4.4197235107421875
1688398385.4321468,19847,-5.319529056549072
1688398408.4002564,19939,-5.035277843475342
1688398422.7085829,19996,-5.318962097167969
1688398432.6509616,20036,-5.31859016418457
1688398437.1979518,20054,-4.548254013061523
1688398439.4223247,20063,-4.420056343078613
1688398458.3923655,20139,-5.310766696929932
1688398485.0155015,20245,-4.794403076171875
1688398485.7531319,20248,-4.834019660949707
1688398487.0184355,20253,-8.034713745117188
1688398505.0454834,20324,-4.644380569458008
1688398535.5962124,20441,-4.901576519012451
1688398547.180174,20486,-4.8990278244018555
1688398561.2318153,20540,-4.806301116943359
1688398561.4816928,20541,-5.405965328216553
1688398567.263566,20563,-4.760323524475098
1688398571.4669163,20579,-5.0117058753967285
1688398623.9740536,20780,-5.000956058502197
1688398624.7630672,20783,-4.432571887969971
1688398637.4585295,20832,-5.740134239196777
1688398643.7376733,20856,-5.151230335235596
1688398699.967878,21081,-4.416217803955078
1688398715.919981,21145,-4.7053141593933105
1688398731.9254436,21210,-4.470551013946533
1688398737.670391,21233,-4.885031700134277
1688398758.46975,21317,-4.429775714874268
1688398759.2093701,21320,-4.413752555847168
1688398760.430272,21325,-4.687789440155029
1688398777.0801444,21392,-4.419556617736816
1688398781.5019412,21410,-4.8998918533325195
1688398809.740425,21524,-6.144850254058838
1688398848.7994502,21682,-4.859940528869629
1688398877.420521,21796,-4.438737392425537
1688398883.971951,21822,-4.432109355926514
1688398889.3159003,21843,-4.534573078155518
1688398890.812608,21849,-4.915744781494141
1688398930.718746,22007,-4.995334148406982
1688398991.2814753,22246,-5.71748685836792
1688399003.158973,22293,-4.6031107902526855
1688399012.810575,22331,-5.028143405914307
1688399019.889639,22359,-6.267658233642578
1688399048.7771068,22473,-4.430145740509033
1688399122.326589,22766,-4.413722038269043
1688399141.0876393,22841,-5.00445032119751
1688399163.571223,22931,-4.975246906280518
1688399215.380569,23139,-4.429102420806885
1688399217.949065,23149,-4.847403526306152
1688399226.4135892,23183,-4.83849573135376
1688399228.988085,23193,-6.008449554443359
1688399235.7849348,23219,-4.4380011558532715
1688399247.486358,23264,-4.417092800140381
1688399253.4872203,23287,-4.801161766052246
1688399272.97055,23362,-4.418678283691406
1688399290.1256375,23428,-4.411554336547852
1688399319.365171,23541,-5.3590407371521
1688399352.661514,23671,-4.413393497467041
1688399355.49235,23682,-4.8770880699157715
1688399360.5734856,23702,-4.9907121658325195
1688399421.619845,23939,-4.416676044464111
1688399457.9236648,24080,-4.416004657745361
1688399467.8087423,24119,-4.926363945007324
1688399475.2200267,24148,-4.795432090759277
1688399497.6175606,24235,-5.88436222076416
1688399509.844784,24283,-7.942669868469238
1688399510.3789296,24285,-5.318402290344238
1688399519.8804476,24323,-4.793761253356934
1688399525.586569,24346,-5.318639755249023
1688399578.206847,24558,-5.011507987976074
1688399594.0409007,24622,-4.905429840087891
1688399618.109237,24720,-5.318592071533203
1688399620.0493522,24728,-4.433985710144043
1688399662.673343,24902,-4.411266326904297
1688399670.781371,24935,-5.321098327636719
1688399688.8767447,25009,-8.493149757385254
1688399698.5090058,25048,-4.41937255859375
1688399719.6197777,25134,-5.340383529663086
1688399743.6058204,25232,-4.410214424133301
1688399748.997215,25254,-4.895916938781738
1688399768.51348,25333,-5.353202819824219
1688399782.9270778,25392,-5.029551029205322
1688399810.9135146,25506,-4.76899528503418
1688399814.585227,25521,-4.716429233551025
1688399855.4630277,25687,-5.825136661529541
1688399886.5180361,25813,-5.356223106384277
1688399895.1323156,25848,-4.429630279541016
1688399913.312927,25922,-5.704117774963379
1688399949.0906317,26067,-4.5672993659973145
